,VAR_ID_APORTACION,DT_FECHA_APORTACION,INT_NO_APORTACION,VAR_DETALLE_APORTACION,VAR_MONTO_APORTACION
305,4c6c2f87217f4713b7db9fc12328229c,05-10-2020,29,Monto de aportes,262
306,8347672b93eb4e089e8cfb84888a2cbd,14-12-2022,98,Monto de aportes,060
307,d75bc84bd8464fe9ab998320a43655ba,11-12-2022,54,Problema con tercera aportación,963
308,34f2eefad3ce4fcd9775c4e5da1a602d,24-02-2020,69,Problema con tercera aportación,826
309,ef603857278d447abdfb4edb7f0a2c2b,08-02-2021,86,No realizo la décima aportación,075
310,cbb3cca07d2047f3924419fb63fad18d,16-06-2021,12,Revisar mínimo de aportes,699
311,3d212dd3b32f45519c763697382dfb58,18-10-2021,07,Problema con tercera aportación,395
312,a944170dfe15486083da476f9eba447f,18-04-2020,02,Problema con tercera aportación,688
313,318c58e2c1a0485da621e94bf3f8f5a2,24-04-2022,79,Primera aportación puntual,641
314,5dbcdf4a226943febba4f3d03e55be60,14-03-2021,52,Primera aportación puntual,798
315,fb655aaefdaf45ecb7640bc9faed82c8,22-01-2023,08,Revisar mínimo de aportes,843
316,30afa3b44aa643c486815c4fcaf4dc62,23-06-2022,51,Problema con tercera aportación,506
317,f8e1690cbcae497fb53f414ca1d6ef65,12-09-2021,99,Problema con tercera aportación,549
318,f32da820d0ec47d5afaddf818ce6531c,03-02-2022,46,Primera aportación puntual,099
319,c1d07f3d72a44a00a138f90e809e218f,20-01-2020,53,Problema con tercera aportación,520
320,c6ac7f685a1c45a2ae895e25eec41a07,18-02-2022,77,No realizo la décima aportación,798
321,d2a041f2c44f4b3087afaf5a818d32da,14-02-2021,38,Monto de aportes,756
322,70ea731d62d147cfbba57c1906c0baad,03-05-2020,13,Monto de aportes,825
323,b21019091b2742a7b407a5532771d316,03-12-2022,89,Problema con tercera aportación,711
324,a67e564491aa4724aa9e46a00d6df36d,27-08-2022,76,Revisar mínimo de aportes,965
325,dd3325bad59b435e825278c724308fc6,07-01-2021,69,Problema con tercera aportación,782
326,eb246113d0ac4d51b320e815de224a24,02-06-2022,87,Problema con tercera aportación,209
327,e01350c1e1204649b807432f76c90937,28-10-2020,99,Problema con tercera aportación,438
328,b53979952d064a4e9383a0dee085661d,18-09-2020,22,Primera aportación puntual,981
329,6ca021ece62f4a39accea992bc1e8f6b,24-04-2022,97,Monto de aportes,301
330,43e6a23432644ee9ac5ee9acf367a5e1,23-01-2021,19,No realizo la décima aportación,891
331,c8bad8bd701c4248b4f51261c969774e,30-06-2022,15,No realizo la décima aportación,520
332,5409bce917044a2c98726e1368d8e90d,01-07-2021,62,Problema con tercera aportación,292
333,4036d723c5f04404b57b3add126d2f24,03-04-2022,68,Monto de aportes,205
334,8c47ce15b2894ae383e8f1983bbf546d,19-04-2021,86,Monto de aportes,425
335,bf2c40b830eb44c79db33422c6dcec2a,29-04-2022,59,Problema con tercera aportación,035
336,7368c80c416144cdb9cfd774ac82c2fa,20-01-2023,13,Problema con tercera aportación,579
337,fa801dcc07864231b1983e9e56b78d38,10-07-2021,57,Problema con tercera aportación,180
338,f9a6a80382bd4e80adb1993b18a3ee5b,29-10-2022,22,No realizo la décima aportación,176
339,ac33a45a654e4caf9756d680ed6c9a75,24-09-2021,67,Primera aportación puntual,153
340,6e0865300b6942cabb2eb00929d28d0f,28-06-2022,10,Problema con tercera aportación,449
341,0543c8e212e64957b9332c8f99d4bbae,28-04-2021,79,Problema con tercera aportación,904
342,647570eb79fe4ba8a8e656f15449be11,28-09-2022,71,Problema con tercera aportación,508
343,bee17d1af8fb423386d9e43bed352d6c,14-10-2022,20,Primera aportación puntual,814
344,c3f2834003d949c79f4c3ce7e0e2a3f3,02-04-2021,72,Problema con tercera aportación,168
345,a5a7d0910b5b4643a48a017282ea3abe,23-09-2020,96,Revisar mínimo de aportes,729
346,c4a99f944997434a840549275efe494b,09-05-2021,72,Monto de aportes,663
347,f708befeabd44d6a972a86d9ca42e2c6,03-04-2021,97,Problema con tercera aportación,943
348,da323a526f2d494b80260f150b2b1c70,18-07-2022,08,Monto de aportes,255
349,8dc60ae9143643bdaa32605c9b19ffd8,27-05-2020,39,Monto de aportes,586
350,f998ae6c473d4be8b59d68e3184201ae,17-07-2021,12,No realizo la décima aportación,452
351,e32a658261774ac5824b84061035baef,06-05-2022,15,Revisar mínimo de aportes,243
352,b8a850ed18d845e4bb9d5959fdcd2564,09-10-2021,08,Problema con tercera aportación,749
353,846d934b3f904a409f9728fa424a0f6e,09-10-2021,91,Problema con tercera aportación,771
354,9c41417fc8864ae686800d863acbf67f,19-02-2021,95,Monto de aportes,001
355,6553f3fda8ba4571ac1b4e8fefe87cd6,15-07-2020,07,Revisar mínimo de aportes,996
356,fe7c0997aa204d18925ac09c9392f664,06-04-2022,87,Primera aportación puntual,168
357,955610b8dfa245ec98a6c75b4795c487,02-05-2022,54,No realizo la décima aportación,423
358,5dc474344b724494bdea46e0afcffb72,23-05-2022,51,Monto de aportes,601
359,4498d21d9edb4b8aa711b132e24c267b,31-10-2021,98,Monto de aportes,705
360,d00e1547d93c4030a92e4f196019f807,15-02-2021,86,Problema con tercera aportación,603
361,04868b744f984a1ca3a67e9ea806d432,15-06-2020,93,Revisar mínimo de aportes,463
362,98af92c186d04d8bbdb6c4664e0d28e7,19-04-2020,95,Primera aportación puntual,137
363,aeda990ef41a4d1cb627edf2f17c2c61,22-08-2022,46,Revisar mínimo de aportes,003
364,2b164109eeca42a29256594a1093a3aa,20-09-2022,91,No realizo la décima aportación,851
365,73628057e2ab42269ff2855dbcc13e3e,13-12-2020,10,Revisar mínimo de aportes,851
366,a9b0e3dbeed0466eb5351d87a310fa87,01-12-2021,64,Problema con tercera aportación,373
367,31d40101664147cc94f6c0f5b940c6fc,07-05-2021,49,Monto de aportes,595
368,7f329b6479b149cbbd225bb033f53c2a,29-03-2021,21,Problema con tercera aportación,902
369,881f6b13f1bf4c67bddb3279a8a5abe1,07-04-2022,60,Revisar mínimo de aportes,785
370,3d0a4fdf378a4352adcc1bcacdd2f68a,12-01-2023,94,Revisar mínimo de aportes,014
371,889ea3f9cfc34d39a9a8072cb15da11b,14-07-2021,98,No realizo la décima aportación,087
372,c0a21c71f49f4af1847787871b01026e,29-03-2022,97,Problema con tercera aportación,216
373,cfad653abea64da6b56cdc5eea3162e8,20-01-2023,68,Primera aportación puntual,600
374,5eb915378bc848f8a557bda7200445b5,18-01-2023,98,No realizo la décima aportación,816
375,2b4f43f19bf24912ae8ca63b40e4ffa9,05-01-2023,85,Primera aportación puntual,273
376,521fa89859a8482197e6ed6b78618b8c,12-01-2022,33,Problema con tercera aportación,822
377,197f9abc68d943348a0712ee91315350,01-10-2020,22,Monto de aportes,009
378,f5f1a20afaf044e294fb3dd28e2b9be6,04-04-2021,50,Monto de aportes,649
379,607fd44c1d33438cbf2ed6f8f3fccc1a,17-05-2022,23,Primera aportación puntual,906
380,dbec9df478884d14be175a1311782705,24-07-2021,06,No realizo la décima aportación,121
381,54dae9dd56eb4f1c8b435880bc021cdb,17-04-2021,22,Monto de aportes,433
382,8ae3666ecd574b6ca2164a5ecd5886b2,24-07-2021,18,Monto de aportes,752
383,044ac48000304835b6d1b4af5caf8b6e,26-09-2020,52,Revisar mínimo de aportes,485
384,e2f19cfb7eeb4df6b8bc85024611efd6,31-07-2021,31,Primera aportación puntual,960
385,db1a8b03de664bf5b48814dd4dceda36,23-05-2021,93,Monto de aportes,660
386,e282aa1fdc724ea7b5f079406f69ba7a,05-09-2022,70,Revisar mínimo de aportes,768
387,f4b109ec4ecb4f49b7c6b319acc90d1a,13-08-2021,52,No realizo la décima aportación,623
388,2361f7fa2e6940398d7a661d476ee71b,26-03-2021,53,Problema con tercera aportación,748
389,faf3efb670cc4e6387b61161bbff1c5e,28-12-2020,86,Monto de aportes,270
390,23f579acbb0c4e67a47c57b587f3c5f1,24-09-2022,87,Problema con tercera aportación,395
391,ba7064eda558481ba19927cdc3c7fbc2,11-08-2021,20,Problema con tercera aportación,136
392,63f9a05457e14ae996519afee6b210ff,16-10-2020,16,Problema con tercera aportación,900
393,6892a5db62434068905b2e03f294fa3a,15-02-2020,14,Problema con tercera aportación,836
394,86b06076f583429c85334ad9d6b3fb59,28-11-2021,21,No realizo la décima aportación,362
395,e66541c623384e949f9414922feb4f96,11-06-2021,24,Problema con tercera aportación,569
396,d2ee25a87a0d474b9277522b84bc41b0,10-01-2023,57,Primera aportación puntual,579
397,4b45887755484cabab204a7e4167e3de,26-11-2022,75,Problema con tercera aportación,440
398,da3ec99154b949c3a128261fe03df981,02-12-2022,77,Monto de aportes,537
399,5070fddc41374642914ff1fbd1ac0fee,18-09-2020,39,Monto de aportes,619
400,867a0b7f3534440aaefe31b6c319fa3d,17-01-2023,85,Problema con tercera aportación,544
401,42dbf5af02e047a082f247ad1b965c90,26-01-2022,60,Problema con tercera aportación,991
402,3117cc74b20c45829e8af0148bb5f784,05-11-2022,39,Monto de aportes,118
403,9e51f83e0f874c39a2805830e0162573,02-03-2020,82,Problema con tercera aportación,747
404,628fc651d5934909816a42ea66ee6e89,24-06-2020,14,Revisar mínimo de aportes,853
405,9177f13272c9472185192f5044a83898,07-06-2021,42,Revisar mínimo de aportes,914
406,a609b5620a5b42169ac638fa084c8dec,07-04-2020,16,Monto de aportes,548
407,ee963c39aa854c98b32972c82fa876f6,24-01-2020,56,Revisar mínimo de aportes,748
408,6ec1877dd0f44f37b2034efa5f82986f,26-06-2022,93,Revisar mínimo de aportes,605
409,fa076741c5054f3eabdd2281852712a0,08-01-2022,72,Problema con tercera aportación,531
410,cf71d681a6a94b3e83c21943ebb2ad4a,29-05-2022,66,No realizo la décima aportación,986
411,514e45743cbe40628f38c2bcc1b38c9f,04-03-2020,97,Problema con tercera aportación,032
412,c9dd45e2209246979ac7433b6fe25097,09-01-2021,41,Problema con tercera aportación,194
413,2ba0293f4f424d8583ef463d2456b434,23-07-2020,42,Monto de aportes,711
414,aa816c7c51964106bdffc941770fee56,15-02-2021,96,No realizo la décima aportación,768
415,800d5ae6d20b4099ac2aa1de4119bb20,23-04-2021,04,Revisar mínimo de aportes,710
416,711afcbe6663418db0d454f97bdaf5b3,16-03-2022,99,No realizo la décima aportación,663
417,b8d329429e3249ab9c4dc450d80f8b15,11-03-2021,48,Revisar mínimo de aportes,952
418,f699b2ea7df64b30943565de7771fc70,12-08-2022,08,No realizo la décima aportación,712
419,db4c2b5ebaea4a1d8178a383440e30ce,29-10-2020,10,Revisar mínimo de aportes,429
420,47d74ac0197c4d19a86d6c7319ace878,01-03-2020,96,Problema con tercera aportación,840
421,3120e1986cf4444191e2ed0fee92c727,24-04-2022,44,Primera aportación puntual,720
422,69b645d936bd46f89c893dd750ebb313,03-07-2020,70,Monto de aportes,110
423,12532bc6ae3c4308856e709daee403e4,07-02-2020,39,Problema con tercera aportación,573
424,602378cc8a134948a0c687fb11f3953f,14-05-2020,09,Problema con tercera aportación,828
425,c0e75f6445b840e2b1bc97524b99ef03,01-03-2021,40,Problema con tercera aportación,652
426,181f95f5820c47d58c4eb766a7db90e0,25-09-2020,48,Problema con tercera aportación,018
427,a91aa649dec2447480e52e925434ca54,03-12-2020,81,Revisar mínimo de aportes,112
428,1640329399984fdea635c1a80d193d69,16-12-2020,05,Revisar mínimo de aportes,823
429,5e2b4c4d603c4a5c8cf38f5a245a2e10,31-01-2022,10,Revisar mínimo de aportes,232
430,3214ef9746ec47b397a5e73e5cb2f4af,22-01-2021,67,Primera aportación puntual,889
431,3f3495522b2e4c1bbae49af6b4e09fc6,26-05-2020,11,Problema con tercera aportación,756
432,1f67e4436a8d40cca8ec8080bdb1a650,06-01-2022,54,Revisar mínimo de aportes,860
433,cc6a0d8da5bd4e50812db2c415637a41,09-07-2021,39,Monto de aportes,270
434,2b7af558d3f64be6be7b4c1a2d459d1b,03-12-2020,16,Problema con tercera aportación,186
435,5b0d7c6d1d3e457cb4dd059e08da8cf0,15-06-2021,20,Primera aportación puntual,120
436,4f9c2c86d2bc4add80a49ca035a41ba7,07-02-2022,59,No realizo la décima aportación,256
437,9a452ec32bcd4279ae8253c06adcf4d9,17-12-2021,42,Monto de aportes,642
438,d7fd2b4bf59e457b9a45d680ee7245e8,18-03-2020,57,Problema con tercera aportación,274
439,93af1fb15acd43fa82710275a25330a7,12-04-2021,04,Problema con tercera aportación,179
440,223a19dca1724264945ce99a0da992ea,13-10-2020,02,Problema con tercera aportación,170
441,973b9421ef34424990d4fa8ff443b721,24-04-2021,53,Problema con tercera aportación,038
442,455a54602be5470e8aa5ca3fbac06127,24-09-2022,92,Problema con tercera aportación,372
443,af6abe9e872e4d88a8d827455810cc8a,16-08-2020,47,Problema con tercera aportación,749
444,3a9bdf5e69624dbc8e97233bd0519650,28-12-2022,02,Problema con tercera aportación,444
445,07422d90a9814cec98022cfeb951dab6,07-03-2021,58,Primera aportación puntual,995
446,cadce3bc75344c268f208dcaf3b79167,05-03-2021,96,Problema con tercera aportación,132
447,99e6c31f753d40d49cc98bfcd6b2dcd0,08-01-2023,00,No realizo la décima aportación,177
448,1a9497c8322f489598ee432a3fdbfc43,02-03-2022,03,No realizo la décima aportación,193
449,f210372636ba4d70a79cc169af43c836,01-10-2020,84,Revisar mínimo de aportes,362
450,d2308c7d3401475991188d877b08a56e,04-03-2020,86,No realizo la décima aportación,201
451,ef3a715cbfcc4a37a259f6ffcdbca9b6,26-12-2022,22,Problema con tercera aportación,967
452,51f0e4c92855454385b31485faf10719,23-05-2021,24,Monto de aportes,209
453,756a9ef9b8e84197955ae77cf6176dae,12-02-2022,16,Monto de aportes,032
454,a1a77916ad3048f183623cdc66b073d8,22-01-2022,03,Problema con tercera aportación,653
455,86ca34eb8b7b47d7afd07f948a23ae8f,12-01-2021,63,Problema con tercera aportación,795
456,00aa811aca2545da94ad0c66c8adc1c8,23-03-2021,58,Revisar mínimo de aportes,699
457,face724aeb2f4c5cb5a1ef0a7c8912a6,06-04-2022,89,Revisar mínimo de aportes,203
458,bed1ce5e7c7246a3bf9557da0ff92c1a,22-09-2021,73,Problema con tercera aportación,540
459,1c3f583c1a2f4a0c95aaa6570f569e20,04-03-2021,97,Problema con tercera aportación,288
460,60d45fefbd6649ba9ff3b0a141536121,01-01-2021,59,Problema con tercera aportación,350
461,b5f44c83a03749c3a1e6c5096aca5f20,27-01-2021,37,No realizo la décima aportación,330
462,c2f8be6f02084e78bc61098e986fb620,12-10-2020,25,Primera aportación puntual,497
463,46678174148f4d4a82d02007be685ab8,17-08-2021,91,Revisar mínimo de aportes,105
464,991241aa9f094634b156ef5e4dfe4c2f,12-12-2020,53,Primera aportación puntual,028
465,0981eb457b244e65a9e80fac52c56eec,22-02-2022,27,Problema con tercera aportación,059
466,eac9e09fdfc04549bc9797b09559c3c1,28-01-2022,69,Problema con tercera aportación,843
467,19a72ddc0d05432080234ddeff45a447,19-07-2021,39,Primera aportación puntual,547
468,b4acd5ebc689432fa5b99a37d1d54d40,12-05-2022,10,Problema con tercera aportación,720
469,268662e3d88b4f5bbd8a7ddceafd2a93,17-02-2022,70,Monto de aportes,701
470,1fecdccd1b4b47a696ad482b72961a30,20-08-2022,33,Primera aportación puntual,509
471,4c00cf75faca4071907650408a595306,10-10-2020,20,Monto de aportes,130
472,27517d0cfc424a6a90b8e46957eaed69,10-01-2022,29,No realizo la décima aportación,869
473,90c370da1fc941dc8966dfe2e0c36d95,16-08-2020,77,Primera aportación puntual,483
474,5d389295eb9745908ccc75a9495eb9d3,11-12-2021,50,Problema con tercera aportación,855
475,82bb6543eef94adab676d42c192f419d,05-10-2020,24,Primera aportación puntual,797
476,f36a0e25cb8541a99238cd222324a41b,21-10-2022,64,Monto de aportes,650
477,61c67d7fb3ff4336a3cb283fe066bb68,15-07-2021,55,Problema con tercera aportación,830
478,84efcbd202ba4803b109560098d2072e,22-12-2021,42,Revisar mínimo de aportes,546
479,b9b52f6d47be4dca97ae98c49b2654f4,27-05-2021,08,No realizo la décima aportación,640
480,d614300d9e254c92ab5b462c771c2598,17-09-2022,63,Revisar mínimo de aportes,132
481,ff0560b87757415faa766f92399dbe10,19-07-2021,22,Monto de aportes,258
482,7587b1a7b7dc4614b12cc4c932df0349,04-10-2021,04,Monto de aportes,220
483,0b1f767dbbbd4124817ebe2150a0dd59,29-04-2022,82,Problema con tercera aportación,602
484,65b094dc34de4a09b81bfa5a1941f4de,08-08-2020,87,Revisar mínimo de aportes,808
485,406e3c961570490eb24e0e3aba6b9e18,01-07-2020,47,Problema con tercera aportación,506
486,a3ca537316784e9aa832c9c4a5614579,04-01-2022,31,No realizo la décima aportación,374
487,0b209f4981f6447487eb01e01f3731d0,31-05-2020,98,No realizo la décima aportación,981
488,5ccb00b20e304d759387afd1caeb99f7,24-08-2022,36,Primera aportación puntual,960
489,63373a59571f40bcbe6bb2029472b04b,19-05-2021,83,Revisar mínimo de aportes,801
490,034bb858512c42309cf9bdef1f744269,14-01-2023,40,No realizo la décima aportación,828
491,fc92231789124b4da99d95f3106576bf,15-03-2020,49,Problema con tercera aportación,401
492,976abafd268d4d7693367757722467a3,25-11-2021,07,Primera aportación puntual,056
493,db4888dbacd441a083c3d241c25a6a3c,01-08-2022,59,Monto de aportes,616
494,bb733d0964c34c098f21e9033848c2fd,28-03-2020,94,Monto de aportes,240
495,1184928c857c402ba2097257eb3a2d43,12-05-2021,46,Problema con tercera aportación,323
496,8cc20f4851e542f5a35079f003b6a862,12-11-2020,77,Problema con tercera aportación,343
497,27935d3116cc4fb3bdfc1ba79e6bce39,02-03-2020,32,Problema con tercera aportación,607
498,6ad7a94f52ca42a3a3555bcf38d70bd0,18-02-2022,14,Problema con tercera aportación,569
499,613bc5f829fe4729bb824459407f006c,02-01-2020,82,Revisar mínimo de aportes,211
500,96cba0a7dfaa4aeb9f79d2f49fff26c3,20-02-2021,12,Monto de aportes,008
501,5f6c585b008d47b38dacff5e25d6f199,02-06-2022,88,No realizo la décima aportación,790
502,39eabf7e8fb8454e98c8149ffee09be3,13-08-2022,62,Primera aportación puntual,084
503,a9ef7e4d09ae431e86e508f64255a4b7,07-06-2021,11,No realizo la décima aportación,352
504,4138084577784ee6a53df4ba13be2974,23-12-2020,50,Problema con tercera aportación,777
505,cee15624957443299cf28be5cd625711,02-03-2020,39,Monto de aportes,646
506,ea3dd14c1160411e917f6353591dcec5,11-03-2022,20,Monto de aportes,331
507,e67ca7c32b9a49b39ca38c926cfc5972,16-08-2020,65,Primera aportación puntual,919
508,0a1e0bc09ea94d1c87086d8ccaa11bbf,26-07-2022,88,No realizo la décima aportación,701
509,43e9c2e0858c431fba3915d78d73f472,20-07-2020,56,No realizo la décima aportación,270
510,2ba86ee61568441fa59709dfea112c89,31-12-2022,29,Primera aportación puntual,221
511,3f4fce46a7224c20b048227ea6687d94,07-02-2020,84,Primera aportación puntual,840
512,3a0763fa0eab44c4a83415f3cd12a8da,05-05-2021,07,Problema con tercera aportación,072
513,eaf77b75c2ec4b18a4d7b5ff6335f61d,12-04-2020,25,Primera aportación puntual,832
514,21fa8d8f752c49cdb3edf916e6df8607,04-06-2020,65,Problema con tercera aportación,779
515,99fb9baddef94a87a16059e90a04670d,02-08-2021,23,No realizo la décima aportación,650
516,fb3bf748cd0a428eb396e550e1ea3940,31-07-2020,95,No realizo la décima aportación,821
517,cb235e5dc4ec41dabeb977194b65ed0e,28-07-2021,92,No realizo la décima aportación,481
518,5515e52e36b34158828ccca00da282a8,29-11-2022,44,Primera aportación puntual,644
519,dddc809a501d4896b28d45dd13e40ebb,29-06-2021,75,Problema con tercera aportación,339
520,5bf90b8dd7aa42beb706d7c107b3f9df,05-08-2022,86,Revisar mínimo de aportes,104
521,6a6529def9bc41b293c66bbe7e4f5dc1,13-05-2020,34,Problema con tercera aportación,901
522,e8891188a53744f4820009f7838ef63e,04-10-2021,63,Revisar mínimo de aportes,224
523,07f959bde35d48c58aafd00bdd2c4f3b,05-02-2021,14,Monto de aportes,800
524,4e330d7888fa459cb8d5dfbb2dce9ae0,28-06-2021,52,Revisar mínimo de aportes,817
525,ecbba4edb0324eb2a15eccb9e531adac,29-05-2021,24,No realizo la décima aportación,014
526,491778a7323e46ab8d0b417c654cd132,10-07-2022,60,Monto de aportes,673
527,9907ac3313004a569651e362f670afc7,23-08-2022,06,Primera aportación puntual,945
528,a7135e8b10e34fb5ad487a5e0c2cea1d,28-04-2022,14,Revisar mínimo de aportes,107
529,633050472f8341c78925fccf41f9ac10,31-01-2022,92,Problema con tercera aportación,806
530,e915e7cf29a04639834ba24f2aebe7e3,11-02-2020,58,Problema con tercera aportación,769
531,ba498480cc7d4782a99dfc8b75781659,13-12-2020,95,Monto de aportes,022
532,e58eb65f5d42410097eb5abe1c276003,18-12-2022,59,Problema con tercera aportación,199
533,e2a74b709d13436981df60de5846ab6f,17-01-2020,41,Problema con tercera aportación,420
534,f7bd1cb76eda484f84d684180745c851,01-03-2022,01,Revisar mínimo de aportes,507
535,1f05c405f8b34b01a462e8c2cc09f5c8,25-07-2022,47,Problema con tercera aportación,404
536,e3323e150e1c45b4840aa0ed4344dda0,26-02-2020,06,Primera aportación puntual,239
537,5cd0345a09144946a5c706c4ec1bc8e2,09-04-2020,92,No realizo la décima aportación,355
