,INT_ID_EMPRESA,VAR_NOMBRE_EMPRESA,VAR_DETALLE_EMPRESA,VAR_RESPONSABLE_EMPRESA,VAR_PROVINCIA_EMPRESA,VAR_CANTON_EMPRESA,VAR_PARROQUIA_EMPRESA
203,89f7cb9355df4eaf9635ede33d6b00aa,Mike Lynch,Empresa de gorras,Jonathan Mack,Zamora Chinchipe,Tulcan,Yasuni
204,2469aacb95244739a4dce69ba93a9a46,Sara Jackson,Peluqueria,Donna Daugherty,Esmeraldas,Valencia,Anconcito
205,c85f559ac0b44dec84465292424d7884,Benjamin Hayes,Orfanato,Jacob Mcclure,Zamora Chinchipe,Baños,Chiguilpe
206,6d40a88c5f5c43c481e8ddb11717836f,Laurie French,Empresa de telas,Lori Vega,Esmeraldas,Babahoyo,Loreto
207,26fa3a458641462d9d5d02e4f31cb5d1,Jerry Brown,Empresa de carros,Charles Vincent,Imbabura,Tiwintza,San Rafael
208,0de0c35bbaa84482aedb874b0c8e190b,Brian Mcbride MD,Orfanato,Jose Pope,Carchi,Puebloviejo,Huaca
209,5bee5005a12c4f8387ceca71978037af,Gabriel Gardner,Albergue de animales,Spencer Wilson,Chimborazo,Pindal,El Rosario
210,30e71a6991d84332b894f09fd27dffe8,Connor Carter,Empresa industrial,Stanley Russo,Santo Domingo,Camilo Ponce Enriquez,Salinas
211,86f2895a7c714ac18197665a8c7177ae,Tammy Lambert,Empresa de gorras,Michelle Horton,Pastaza,La Troncal,Bilovan
212,f6032f739099449690e2017298d30981,Ronald Wilson,Empresa de bebidas,Michael Smith,Galapagos,Sevilla de Oro,Avila
213,541e5707660f4481a7fee660cd5caf5c,Thomas Thompson,Orfanato,Brian Marshall,Santo Domingo,Huamboya,La Matriz
214,93f91ee376114755889d421064444201,James Garrison,Empresa de zapatos,Troy Warren,Sucumbios,Esmeraldas,Las Pampas
215,e3df5993e6224b8dbb23f697785b76e9,Jennifer Reed,Ferreteria,Teresa Patton,Cotopaxi,Calvas,Mocache
216,285e85622ed34349b9d35db3a71b517b,Leah Lewis,Orfanato,Gabrielle Fox,Esmeraldas,Portovelo,Tacamoros
217,26755dd275d746c2b4b56a24047b0551,Stephanie Lawson,Ferreteria,Marissa Bryant,Loja,Sigsig,El Quinche
218,1727fcd196a54d9ba487c1b0d5e7737a,Sheri Banks,Elaboracion de instantaneos,Lisa White,Tungurahua,Pajan,Zaracay
219,40e824873411472895fa90407601a6a8,Melissa Mccoy,Orfanato,Regina Carter,Bolivar,Guamote,Manglaralto
220,bb20e159c4f34dbea9a3854116f3a7ec,Tyler Smith,Orfanato,Nathan Farmer,Morona Santiago,Esmeraldas,El Condado
221,f71fa0f2f8374bc7b226fe500e16dd80,Michael Wiley,Museo,Anthony Morales,Manabi,Francisco de Orellana,Cañi
222,b251872ca2cd49fbabfa6b2af87e3e14,Christine Allen,Orfanato,Julie Cantu,Galapagos,Cañar,Chilla
223,0c050e3302ba40cfba9296fce48ceebb,Megan Thompson,Empresa de carros,Amanda Serrano,Bolivar,Matate,Santa Maria
224,4311e54c497143f6a378194ffe670974,Darrell Cooper,Empresa de alimentos,James Sims,Tungurahua,Pujili,Yaupi
225,624a7b1cae3b4904b68a11b2a27dbb02,Matthew Williams,Orfanato,John Arias,Galapagos,Chinchipe,Cañi
226,b954471e29cc4e4fa68488f77254683c,Holly Garner,Empresa industrial,Kaitlyn Russell,Santa Elena,La Concordia,Cañi
227,c7bf7fa87a7c4268bcb0d833ac43bae6,Tamara Guzman,Orfanato,Stephanie Martin,Francisco de Orellana,San Vicente,Puyo
228,399b9e81de784a3980e129c4490d6e67,Melody Waters,Empresa de electrodomesticos,Jacqueline Simon,Galapagos,Simon Bolivar,Quingeo
229,a11dff82ba784fac88399ecbe33824fc,Becky Dennis,Orfanato,Michelle Taylor,Guayanas,Gonzalo Pizarro,Borrero
230,005a436c33204ac49f77a8dc95fe708c,Alexandra Dennis,Empresa de muebles,Brandi Hart,Morona Santiago,Cuenca,Llagos
231,50e56e7469814da08bc8596c5d79f23d,Brandy Johnson,Editorial de libros,Amanda Carr,Francisco de Orellana,Zaruma,San Jose
232,16b93250436e4267be00c52e4645ae9d,Michael Thomas,Orfanato,Michael Murray,El Oro,Cotacachi,Fatima
233,a7198e7c9f054834843ca85204049f63,Rebecca Perez,Orfanato,Andrea Johnson,Los Rios,Pucara,Puerto Villamil
234,534c3e33097242da88ff276ee47e8e16,Brian Shaw,Peluqueria,Andrew Foster,Santa Elena,Cañar,El Rosario
235,2f2668ae83b84837abdd747f9666018c,Michelle Glover,Editorial de libros,Megan Smith,Guayanas,Espindola,Fatima
236,8eb8c0077e8749b4a04a9678bcd3daf1,Jonathan Jackson,Orfanato,Charles Robinson,Morona Santiago,Pedro Vicente Maldonado,Pomona
237,fd6798b1fc5446afa95f9d9abade38c9,Amber Bradshaw,Empresa de alimentos,April Gonzalez,Bolivar,Cevallos,Puerto Ayora
238,0e256e8b2e9d4330893bdc1fcd1ab1df,Danielle White,Empresa de alimentos,Brenda Malone,El Oro,Ambato,Huaca
239,ccce5f4bd08a4a51a7056bae1247dcaa,Jessica Zimmerman,Supermercado,Michele Anderson,Carchi,Puerto Quito,Anconcito
240,a9a4188618804a828458c8bb14355be7,Ashley Ramirez,Elaboracion de instantaneos,Alexis Taylor,Manabi,Playas,Canelos
241,c951062d26d647f8ba0fa9086178e411,Stephen Smith,Orfanato,Mark Harmon,Tungurahua,Montecristi,Tundayne
242,f2d4272e41cc4b3a992437a2f40ab358,Michael Rivera,Elaboracion de instantaneos,Lee Ray,Francisco de Orellana,Espindola,La Union
243,f4e8653523b841e8a4edda396d120865,Kim Cross,Farmacia,Taylor Randolph,Francisco de Orellana,Tisaleo,Pan de Azucar
244,8897daa66aa74059af23fdcc72d58e07,Patrick Jones,Orfanato,Edward Lewis,Cotopaxi,Bolivar,Santa Maria del Toachi
245,393898cf00974a67aea8a046f4293ef4,Megan Taylor,Empresa de telas,Emily Perez,Azuay,La Troncal,Las Golondrinas
246,c5aff9239c4b4bb18be74448f29d53ba,Carol Monroe,Albergue de animales,Brittany Patterson,Carchi,Salcedo,Garcia Moreno
247,5459e205061f42c8894626788c6d7838,Natalie Smith,Empresa de juguetes,Jennifer Mckinney,Santo Domingo,Ibarra,Lumbaqui
248,8dee0134d8f943e29bbd1fafda80fa7f,Howard Baxter,Museo,Julian Hall,Francisco de Orellana,Quijos,El Recreo
249,7ce4de0b8a0a443880157dbacfeb2d55,Michelle Harvey,Orfanato,Courtney Lopez,Galapagos,Huaquillas,Llacao
250,b840f22cb21d44d5aa964dfc32c3edf9,Christopher Jennings,Orfanato,Zachary King,Galapagos,Cuyabeno,Llacao
251,92ad3df63c0b4273be04d449e273ad50,Heidi Mercado,Farmacia,Rachel Sanchez,Manabi,Jaramijo,La Matriz
252,22da404bf1384e16bd1a4bb3e883ca7a,Steven Robinson,Empresa de bebidas,Dr. Patrick Holmes,Guayanas,El Pangui,San Andres
253,a2a1283783214a7a807383c9561199f4,John Walker,Orfanato,James Hernandez,Chimborazo,Baños,Mocache
254,3ae586acab9b4ca4af72d2b80f03ff97,Pamela Vasquez,Orfanato,Kimberly Barrera,Bolivar,Las Naves,Chilla
255,3ace6e020e864dacbcd032bc07986bb6,Mary Quinn,Peluqueria,Deanna Schmitt,Imbabura,Pablo Sexto,Letamendi
256,df6ab97a168c4c57bf8b5188f5e317f7,Alyssa Robles,Empresa de alimentos,Tiffany Peterson MD,Pastaza,Antonio Ante,San Jose
257,027f8326066f4ad39475006c1eb6f782,Calvin Myers,Elaboracion de instantaneos,Matthew Davidson,Galapagos,Loja,Apuela
258,c4bada83c1484c8fa3b73656a5a3ba55,David Hernandez,Peluqueria,Brian Armstrong,Loja,Olmedo,Pompeya
259,0c0737eae7c74e7c8ec77bcbba74377d,Jeremy Gonzalez,Empresa de ropa,Charles Young,Bolivar,Sucre,Bellavista
260,4cea86a789404e13ae37f93c74fe8e2f,Megan Martin,Empresa de electrodomesticos,Patricia Hendricks,Santo Domingo,Alfredo Baquerizo,El Recreo
261,ad846dd7843048a38ee522e54b4cdb34,Cindy Perez,Empresa industrial,Lisa Allison,Cañar,Eloy Alfaro,Larama
262,6a350c0166024405b239be9f14783317,Jamie Berger,Empresa de alimentos,Monica Levy,Pastaza,Gualaceo,La Iberia
263,0eb341c75d994c609c424d426497a5fa,Michael Luna,Albergue de animales,Jason Burns,Loja,Baños,Simiatug
264,0977370eede644ed875bcf6c4ff06476,Dylan Roberson,Empresa de electrodomesticos,Kenneth Munoz,Francisco de Orellana,San Pedro de Pelileo,Rumipamba
265,dc1be4601a3646459692400adc27c0a3,Suzanne Sweeney,Orfanato,Anne White,Cotopaxi,Espejo,San Blas
266,61b2728c089a4c09b7accad353b58bf6,Jennifer Freeman,Ferreteria,Diane Patterson,El Oro,Naranjal,Fatima
267,53b5d48515c44d24a21e4213c892a66a,Steven Cox,Empresa de software,John Mccarthy,Zamora Chinchipe,Logroño,Balsapamba
268,aae205fd1271495595b1cdef3ddc03cd,Angela Reyes,Orfanato,Kristen Montes,Chimborazo,Francisco de Orellana,Azogues
269,a9f8ef826124472088a780176285114e,Matthew Hurley,Orfanato,Brian Love,Manabi,La Libertad,Canuto
270,095ce23c5fd448c1a906bca65746ba8c,Daniel Thompson,Empresa de carros,Mr. Tyler Liu,Sucumbios,Pastaza,Rio Blanco
271,a28aec98d827482aa2d22e2d654d5c04,Renee Nichols,Orfanato,Misty Petersen,Pichincha,Salitre,Capzol
272,891bd8ad7818464b923742e6387ced38,Erica Merritt,Orfanato,Katie Mendoza,Napo,Mira,El Esfuerzo
273,86a86ceef85140c3b7822a7c511f4e15,Anne Reed DDS,Empresa de muebles,Alexa Palmer,Pichincha,Bolivar,Tarqui
274,d60f2ee1b3354158a3512e82897539d9,Brian Miller,Orfanato,Nicholas Long,Los Rios,Oña,Cuenca
275,4974ece2a6ad4eafa140f918fc0e306f,Taylor Brooks,Orfanato,Austin Davis,Azuay,Sucumbios,Loreto
276,bc894e3aa50647d0bc0e92f31860517b,Laura Preston,Orfanato,Amy Davis,Tungurahua,Quero,El Piedrerero
277,527e2787ab4e4219978132a96d49be0e,Melissa Franklin,Supermercado,Mia Stein,Cotopaxi,El Carmen,Tingo
278,5bee32c3be1f4486a20c4cc33c1c589f,Jasmine Cook,Empresa de juguetes,Crystal Smith,Imbabura,Pimampiro,Jerusalen
279,2dd4ef1e26e64e9484217d40ef88f70e,Lawrence Jenkins,Empresa de bebidas,Samuel Allen,Tungurahua,Echeandia,El Piedrerero
280,ea6193b115184fb9968998c73cb97f99,Kevin Bell,Orfanato,Juan Mills,Bolivar,Santa Elena,Alluriquin
281,c19d0187bead46c6a17786bd3c0f1ac9,Philip Lopez,Orfanato,John Diaz,Zamora Chinchipe,Carlos Julio Arosemena Tola,Zapallo
282,46a417f01c974a0b9fc46045531fb8c6,Dana Adkins,Empresa industrial,Holly Vega,Guayanas,El Trinfo,Sucre
283,c829fc649c0a43b8837da6df969c0736,Matthew Olson,Empresa de alimentos,Joshua Ryan,Santo Domingo,Pedro Vicente Maldonado,El Esfuerzo
284,5ec97e2fb5ec4abea82cb7d9dff69d7e,Joseph Lopez,Servicio de telecomunicacion,Jared Martinez,Manabi,Ventanas,Maldonado
285,a4ae5c4acff24399b8d0e6c113d87b6c,Jennifer Mccarthy,Orfanato,Kristen Murphy,Chimborazo,Loreto,Quingeo
286,7b445f942ac846c39c5006e515af29a0,Kari Baker,Empresa de ropa,Kari Adams,Carchi,Saquisili,Calacali
287,77c3aacb7f3e46a6b6a3e2e09720a7c9,Daniel Hernandez,Orfanato,Robert Roberts,Sucumbios,Santiago de Pillaro,Tenguel
288,b488920d83d946f9bce5a7e3c7f19b1c,Kevin Harrison,Empresa de zapatos,Tommy Castillo,Francisco de Orellana,Guachapala,Guare
289,0b878b516ae143e492d7889a54efa1d5,Cheyenne Cox PhD,Empresa industrial,Jasmine Chambers,Cañar,Mera,Bellavista
290,7996a39e7d1746a6ad971019d7e2d09c,Jose Montoya,Empresa de juguetes,Clayton Kelly,Sucumbios,Santiago de Mendez,Chaucha
291,b1e0d8d563564b72a35f09ff385c27a2,Elizabeth Patterson,Empresa de telas,Tara Morrison,Sucumbios,Otavalo,Rumipamba
292,4b8bef3e4a694ce780622ef2c45276a1,Valerie Eaton,Museo,Christie Larsen,Chimborazo,Chinchipe,Picoaza
293,5ee16a572c2040999a385efa48694564,Jamie Fuentes,Servicio de telecomunicacion,Patricia Perry,Guayanas,Muisne,Huaynacapac
294,bc8af30b77764e019c2bf9c1f7f10c60,Sherri Lewis,Editorial de libros,Lauren Lin,Santa Elena,24 de Mayo,El Condado
295,27fc60f2b12340959bb5625388895d58,Krystal Colon,Orfanato,Annette Rios,Santa Elena,Milagro,Valladolid
296,50bb2fff9f994a82bdd2b912e24b85b0,Heather Tapia,Empresa de ropa,Samantha Larson,Pastaza,Paltas,Atuntaqui
297,cb2602d85dfb400d83afbe8264d5dd83,Madison Hill,Ferreteria,Anne Welch,Manabi,Pujili,Tipitini
298,1b8a833c83e14e12b13cd1daa0920a46,Andrew Robinson,Empresa de software,James Hendricks Jr.,Cañar,Colta,Tuutinentza
299,84324daa966e4ce2bcea72762e809d5a,Morgan Mendez,Peluqueria,Kelly Pacheco,Sucumbios,Mira,Huachi Grande
300,45ed56ffc087459e90c230704c1c6a16,Julia Olsen,Editorial de libros,Becky Kim,Cotopaxi,Chaguarpamba,Rocafuerte
301,2fcf257a62ed43bf9cd339257b11d730,Peter Kelly,Elaboracion de instantaneos,Thomas Mason,Azuay,Zamora,La Candelaria
302,d2c32f3124ea43d1af421c30a752b5b1,Brandon King,Orfanato,Steven Torres,Napo,Baños,El Recreo
303,6d38d4e175ab422ebebfdff7c7c9e8d2,Meghan Smith,Albergue de animales,Victoria Welch,Imbabura,Pedernales,Machala
304,417687e03cf3492087967f5fe983f029,Joseph Nguyen,Supermercado,Ronald Wright,Imbabura,El Trinfo,Isidro Ayora
305,bf575bc0805844998a6077e324cb7a96,Melissa Mills,Farmacia,Ashley Martinez,Cañar,Mejia,Tarqui
306,9bdb5f6a50ef483496f03009ec02ad37,Jennifer Carpenter,Orfanato,Carolyn Martinez,Pichincha,Pajan,Aloag
307,769c7ed5d7a349cfb5ec25117cddb1ee,Corey Miller,Empresa de alimentos,Jerry Weiss,Galapagos,Yaguanchi,Apuela
308,caa01fcd0c32420da45c97644edd4430,Christopher Waters,Empresa de carros,Ian Gomez,Chimborazo,Valencia,Monterrey
309,0bab7dcf5de242b3bda0b95722471da2,Thomas Sanchez,Empresa de bebidas,Eric Wheeler,Manabi,Carlos Julio Arosemena Tola,Mocache
310,d128cd5f84704ebd99eb338bedc1993e,Kevin Carter,Orfanato,Ronald Beard,Santo Domingo,San Vicente,Caluma
311,4299074054c44dfc8936b1b8fd2169f5,Jill Snow,Empresa de ropa,Deborah Murray,Cotopaxi,Pedro Carbo,Calacali
312,8d1b7916bb5c464c9550b2231c40d03c,Dwayne Anderson,Orfanato,Erik Rice,Sucumbios,Pedro Vicente Maldonado,Amarillos
313,3d8f8f35718b44e5928a5c9eeb953408,James Thornton,Empresa de software,John Pittman,Manabi,San Lorenzo,Dureno
314,e40540149e154956b96a0417f43f33f0,David Turner,Orfanato,Jason Reese,Bolivar,San Cristobal,La Libertad
315,01d2dfc22fe04ca4bbe634a669ebd470,Michael Duncan,Empresa de alimentos,Melvin Tran,Guayanas,Gonzalo Pizarro,Zapallo
316,c794fac071bc43b0b2452588f730edbd,Ashley Garcia,Empresa de carros,Joan Davis,Esmeraldas,Montecristi,Sagrario
317,b826d7c3e11f4689bc8f35fd8e2780dc,Jessica Jackson,Empresa de electrodomesticos,Kaitlyn Cuevas,Guayanas,Naranjito,Dayuma
318,c756a6a95e0b4c17b3d9728742eff1d1,Kyle Scott,Albergue de animales,Robert Dixon,Imbabura,Pichincha,Canuto
319,b580deb226344392be8d8ff84b9e69fb,Kendra White,Supermercado,Kathleen Ryan,Pichincha,Bolivar,Santo Domingo de los Colorados
320,0df0287b13d345889e0c499a9c6d06ca,Andrew Black,Elaboracion de instantaneos,Matthew Perez,Esmeraldas,Logroño,Casacay
321,aff8914f3af043d0b7f45b7dd6a69bc4,Kelsey Ruiz,Orfanato,Lauren Lambert,Pastaza,Camara,Patricia Pilar
322,d9f02b57e432456f8b2189dac16875d9,Randall Gutierrez,Farmacia,Robert Vega Jr.,Bolivar,Loja,Madre Tierra
323,b3cda684c0324aaead7fbd8744810f17,Andrew Carter,Empresa de telas,Lawrence Walker,Tungurahua,Morona,La Libertad
324,2da7fba2059b44c5a9452243b8bbeb90,David Casey,Orfanato,Robert Schroeder,El Oro,Chunchi,Rio Tigre
325,e6aef86072dd4b0c9e8b8d1da7c878b2,Linda Mclaughlin,Editorial de libros,Laurie Smith MD,Cotopaxi,Quininde,El Carmen
326,ffa5c5975c964486b2ee50e0f6578ed5,Zachary Taylor,Elaboracion de instantaneos,Kevin Maldonado,Sucumbios,Machala,Larama
327,212e133b2de641a58ed51bdfeaa98379,Lisa Davidson,Orfanato,April May,Carchi,Quilanga,Cuenca
328,5426609bab114be6a10f033793b7081c,Duane Reid,Museo,Wesley Garner,Esmeraldas,Zapotillo,Zapallo
329,3506a54a244f4c5688c9699467ce7f00,Jenna Myers,Empresa industrial,Emily Brewer,Manabi,Sucua,Chontamarca
330,b2e604fe684249318777e680e641b99e,Wanda Olson,Orfanato,Susan Rivera,Morona Santiago,Aguarico,El Tambo
331,5234ccf16dca4116aa0b17f7c3754ac3,Michael Gilmore,Empresa de ropa,Thomas Olson,Los Rios,Sucua,Patricia Pilar
332,d84cefcea48345ae86d22bbf6dc9c842,Jerry Brady,Museo,Jonathan Hart,Manabi,Putumayo,El Piedrerero
333,acb44d9a105b459394461ddb3bdef2e6,Elizabeth Williams,Empresa de bebidas,Veronica Lawrence,Galapagos,La Troncal,Loreto
334,0e3ce79897134c378a5350e582f8641b,Keith Harmon,Editorial de libros,Martin Livingston,Sucumbios,Guayaquil,Santa Rosa
335,07da03039bdd48cdbd764ef372a795de,Travis Rowe,Orfanato,Howard Perry,Manabi,Morona,El Carmen
336,ee83692ba6444b478f553c6aea005ba8,Jasmine Rowland,Empresa de zapatos,Shannon Garcia,Santa Elena,San Cristobal,El Chaco
337,c984c9b99d6c4a339ab36c9746b789a9,Alison White,Orfanato,Laura Collins,Manabi,Nangaritza,Ilapo
338,2ce4094c755645a099d0e5d2c61ac47d,Courtney Blair,Empresa de ropa,Sarah Phillips,Morona Santiago,Yantzaza,Tarqui
339,c25dc798cf7b43a0901030aae768b26f,David Byrd,Peluqueria,Michael Phillips,Carchi,Pasaje,Atahualpa
340,70e2d8b1a52343d2b0700d1bad49439a,Philip Bailey,Peluqueria,Jason Thomas,Pastaza,Tisaleo,Chontamarca
341,a4fd008f17174b388fea6b45ca7fa9ac,Robert Hopkins,Empresa industrial,Aaron Colon,Manabi,Chone,Quevedo
342,29c6f73273084561a4fca93127c20876,Charles Alexander,Orfanato,Charles Colon,Cañar,Nangaritza,Pioter
343,950f6868347b47f4ba1b23199d30332c,Angela Parks,Orfanato,Brenda Brooks,Azuay,Jipijapa,Chacras
344,e054be72b4cd421aa0c4ac68145350c7,David Mills,Peluqueria,Joshua Jacobson,El Oro,Caluma,Chobo
345,f5bb0e84b54b4192a12677649db33bff,James Rodriguez,Empresa de alimentos,Richard Jones,Pastaza,Puerto Lopez,El Sangrario
346,2d7d1fd719204f849fae2a1ec6f41090,Christie Underwood,Servicio de telecomunicacion,Kathryn Shaffer,Pastaza,Penipe,Lourdes
347,f39d274e2db94a24b79046559d326e7f,Donald Ware,Empresa de telas,Michael Russell,Tungurahua,Puebloviejo,Avila
348,20819b8dea604e3587419588f42ac800,Roger Meyers,Peluqueria,Robert Stanley,Loja,Sigsig,Picoaza
349,3f022063968a44b7b8555c0a335c9b85,Patricia Alvarez,Empresa de zapatos,Alicia Owens,Loja,Sucumbios,Ducur
350,378e28f53a1d438598643089f2b80b5f,Sara Ramirez,Empresa de bebidas,Hannah Mcdaniel,Tungurahua,Milagro,Loreto
351,7b761e603a934cc5bf0f2e86fa8f0fdf,Samuel Davis,Empresa de juguetes,Ryan Fisher,Azuay,Salitre,El Chaco
352,0466a00ce87f4802996a2229089a25d2,Sean Watson,Museo,Kevin Flynn,Galapagos,San Pedro de Pelileo,Zapotal
353,7f47769595ae4f6a9b0cd5efb00f5cfd,Christopher Burton,Empresa de ropa,Jeffrey Ryan,Galapagos,Montecristi,Tarqui
354,a3ec5cae52ce47cda9a69cb0242358e5,Christopher Lopez,Empresa de ropa,Calvin Garcia,Morona Santiago,Naranjito,Palenque
355,b44c16c5506046a59a3f1876e9f94044,Matthew King,Museo,Bill Conrad,Manabi,Naranjito,Mera
356,3fa1a8ad53c7446f907b5d49f019bb40,Troy Ortiz,Orfanato,Alex Martinez,Cotopaxi,Salcedo,El Limon
357,6d44d1897b09478bac66fd0084aa9c28,Christopher Fernandez,Empresa de gorras,Michael Arellano,Napo,Puyango,Loreto
358,af48b584d533452a887ae7538a20b2bd,Jessica Phillips,Empresa de electrodomesticos,Debra Garcia,Guayanas,Camilo Ponce Enriquez,Larama
359,1556988fec0c4ca4a2cc07996b964317,Sarah Nelson,Empresa de carros,Heather Archer,Loja,Bolivar,Cahuasqui
360,8dae6d2c64454d7687d6f6c950573130,Michael Vasquez,Farmacia,Kevin Bennett,Sucumbios,Baños,Mera
361,b005f94bbcea44eb915111fb2e1ee61a,Kevin Hudson,Orfanato,Nathan Thompson,Carchi,Biblian,Tenguel
362,fe29d9244215471aa7d4e268c27606fc,Richard Figueroa,Servicio de telecomunicacion,Craig Rasmussen,Manabi,Naranjito,Santa Elena
363,92677ebd5f544ec9874f5ffccb774444,John Rodriguez,Empresa de alimentos,Jeremiah Gomez,Loja,La Mana,Rumipamba
364,6f5ec3c7416749a3a3a6fa880079b822,Lisa Smith,Orfanato,Michelle Garcia,Imbabura,Las Naves,Loreto
365,ab54e3b985ee45758709608542458361,Allison Stark,Empresa de ropa,Kathleen Moore,Esmeraldas,El Guabo,Tuutinentza
366,b49d6d14ecec4a0294c5ababfeda0036,Jeremy Larson,Empresa de carros,Alexander Harris,Manabi,Oña,Shell
367,d2950efa96cb4e9f97e58469f64b2c16,Carl Dickerson,Orfanato,Collin Harris,Pichincha,Otavalo,Puyo
368,afa709386b9d46449768eb27bf0aec30,Donald Garcia,Museo,Patrick Sawyer,Loja,Balao,Sumaco
369,e072294345d04860a28fbbf33d7c4954,Brianna Gilmore,Museo,Jennifer Chang,Los Rios,La Concordia,Machala
370,a73d5f2c9d934af291a27da4dde41c91,Joshua Hubbard,Empresa de electrodomesticos,Carl Johnson,Chimborazo,Montecristi,Chaquinal
371,8f481f2c326344a6b85abdb248639986,Adam Smith,Orfanato,Jeff Fox,Cañar,Penipe,Letamendi
372,599956aee61d42fc89baa6510e706360,James Peck,Empresa de zapatos,Andrew Orr,Imbabura,Las Naves,Bomboli
373,0f559fdd9a6a4448af09bc12505223f9,Kaylee Robinson,Orfanato,Amanda Nelson,Carchi,Gualaquiza,Santa Rosa
374,93ab2e86567a447396768b0dd3c77030,Russell Newman,Ferreteria,Eric Hess,Los Rios,Pedro Vicente Maldonado,San Gabriel
375,f607f4ef1f0d47eea656235cac48eb56,Philip Brown,Empresa de ropa,Jimmy Kelly,Azuay,Naranjito,Pan de Azucar
376,b6582db573944192bcbacb25364de800,Marcus Anthony,Empresa de ropa,Robert Nixon,Galapagos,Muisne,Piartal
377,21b4d3a77ac1407b96b7d35f9061b3ef,Lawrence Simmons,Orfanato,David Reyes,Bolivar,Sevilla de Oro,San Gabriel
378,6b2af476e59d452ba9775894887b5b7e,Dominic Collins,Orfanato,Richard Gomez,Tungurahua,San Miguel de Urcuqui,Monterrey
379,dfeb56cba5e9418585c7317b1d496f8b,Nathaniel Gonzales,Orfanato,Juan Ryan,Chimborazo,Deleg,Caluma
380,dbef60f3b80d4c32b89d281193d6694b,Andrew Weber,Empresa de alimentos,Christopher Gray,Galapagos,Pinias,Mera
381,9eaf812af61c4632b6f45afd9d5f215c,Mrs. Sherry Glover MD,Editorial de libros,Ashley Gibson,Galapagos,Montufar,Dureno
382,a1eb783e226a40ffb67b4ccf9ea7d18d,Shannon Joyce,Museo,Kimberly Wright,Zamora Chinchipe,Portoviejo,Rio Blanco
383,55689b2d5b6a4050ab503b1fe875fef4,Eugene Crawford,Orfanato,Robert Cortez,Manabi,Playas,Puerto Ayora
384,861f12c1c5fd4ffc81688a69f06fc5af,Jeremiah King,Orfanato,James King,Morona Santiago,Balzar,Chiguilpe
385,9df22fa8cbf3407a8590091c28af8245,John Brown,Farmacia,Lawrence Robbins,Napo,Balao,Machala
386,8d430e6bb74342128dddeaaaa8a259e6,Kelsey Murphy,Empresa de bebidas,Kimberly Mccarty,Azuay,Gonzalo Pizarro,Tenguel
387,0424b057f5384e9fab0966ab46fba0af,Antonio Jordan,Empresa de alimentos,Jonathan Russell,Loja,Loreto,Rio Toachi
388,81df1d55accb4e88a9144908b5ddfc8a,Cameron Mcfarland,Orfanato,Charles Everett,Carchi,Espejo,Tuutinentza
389,47cf61f5e9374b2387b41d5dff2834ff,Tonya Garcia,Orfanato,Jessica Lopez,Guayanas,Pichincha,Tacamoros
390,6f8b1da234cd4f5e863e3fecfa7c49c8,Michael Obrien,Orfanato,John Evans,Tungurahua,Baños,Chaucha
391,29276fc1b7de47c38958d4823b239cd3,Michael Shepard,Orfanato,Roger Cummings,Santo Domingo,El Empalme,Carcelen
392,8579e182e60d4a3ba2dc2592af2dd282,Melissa Stanley,Empresa de gorras,Hayley Moore,Santa Elena,Arajuno,La Union
393,772bdc414c744ee5a725946514048740,Matthew Reyes MD,Empresa de software,Peter Parker,Azuay,Lomas de Sargentillo,Tingo
394,1958e2be3f744bb49c121b8990f6006c,Connie Garrison,Empresa industrial,Amy Palmer,Tungurahua,Isidro Ayora,Chiguilpe
395,556f6f3ccbd9412a873edcaeba26a664,Brian Schroeder,Empresa de zapatos,David Mercado,Imbabura,Montalvo,Simiatug
396,58d98a260ba34b25b3d7678ce2f07944,Joseph Tate,Empresa de software,Joseph Sharp,Imbabura,Bolivar,San Juan
397,42fb77c5ba4e420faa76cbed46412650,Carolyn Hobbs,Empresa de muebles,Christina Harris,Manabi,El Tambo,Muisne
398,25a6cb888eb443f9b676e4040f303571,Rachel Anderson,Empresa de gorras,Christina Pacheco,Chimborazo,Pangua,Isidro Ayora
399,fc42293cfea346e78867dd411139f691,Julia Fernandez,Orfanato,Tammy Baker,Zamora Chinchipe,Giron,Piedras
400,0a34055c455243b9947d8059503685c5,Candice Gibson,Empresa de juguetes,Sharon Smith,Napo,Atacames,Pan de Azucar
401,386d132e4a1a4375a1c1ef13eb7a6187,Ryan Carpenter,Museo,Mason Donovan,Zamora Chinchipe,Portovelo,Loreto
402,a92c5ba6d7364cc399048ed86c884ecc,Yvonne Cross,Servicio de telecomunicacion,Audrey Gardner,Santo Domingo,Lomas de Sargentillo,Loreto
403,7d5ac6f5b007416cbb1562503cbc54b7,Paul Smith,Empresa de zapatos,Vincent Edwards,Napo,Catamayo,Picoaza
404,d90cc1bf01b94df7ae197200e2fe9b82,Rebecca Thornton,Empresa de muebles,Faith Owens,Chimborazo,Paquisha,La Union
405,810236c1a0ea416484a1f00a6197cd20,Robert Klein,Empresa industrial,James Parker,Carchi,Chilla,Chito
406,dc68df98e47d47b7afd961de4b3afc1f,Joseph Patterson,Empresa de muebles,Steven Farley,Galapagos,Pedro Vicente Maldonado,Sevilla
407,30095992778046ae9e354fbe68892272,David Brady,Elaboracion de instantaneos,William Friedman,Manabi,Salitre,El Progreso
