,idpermiso,nombrepermiso,descripcionpermiso,statuspermiso
245,fcb499cc3b9549968bd6bee1326820a3,Create,qBzOMyBouC3Fvme16EpNRkhol,Activo
246,5159928003a144afb5c6183426a22af1,Read,ggoa3ckXsf2EgO7NExUhe4Vnb,Activo
247,1f5e1e608b344896a54a689d318a3d27,Update,GB3b8phk8ORhCWsuhu767YoBv,Activo
248,68b554e94a1842a28c23969bbb75722d,Read,boY1XbM1qVwitqp0Gj5YunCAY,Activo
249,05b1c738fb014710a7916d0d98c18fb9,Update,pNrr2d05gzPIIhniXDAJRfZAg,Activo
250,a664b9dd7a2748a7abba232dc374e111,Read,SskHE3m418s74b1BqpDfyheVm,Activo
251,a0cbab8ac26a451a80066777f68144e2,Read,HOVbc7G9InOCPaRB1PQtLCOfj,Activo
252,cb2abf33e04a42fb98253b0050f00ebb,Delete,zSbGMJf9eEPLeBXkUbQPRXXNN,Activo
253,5a1b2b1d88844cfba1ce037426e79059,Create,WIdUtI1wYOBTovYQxp0celNuS,Activo
254,4b9e5db193ba40398f02a5e5caad8564,Delete,NUbKEhMA9U4tbRRDYv0SLOr8V,Activo
255,c100e24763004af58ebb767d3bfdbe05,Read,In1I5Vv6jERi3WJCfJUlpJN34,Activo
256,8161bb8e852a4cc7a5cc52de5b441bd2,Read,L0L54171QXGLy9ClVcotccg5p,Activo
257,9d8f454e8f584baba7380c04140a8843,Update,xcVM9dDZBijt9SgdkzBSh2Q1m,Activo
258,f15730b90063477880a6d171d5323e7d,Delete,iAakknnhA9YkoI3oLHcVtdPKL,Desactivo
259,e203ac5af7994b2ab4a13400a4e9b0e0,Read,tgQs2oVOTYcRGY9msgQuC50X8,Activo
260,17c90adb7caf4110a64ce393ac9065d1,Update,lnoq5llKhTalJjbdA7QsB4cBX,Activo
261,3ac5383c7c7c48d88bd1af4ebafc0592,Read,Epolq2jlH3V0HDjvXMqHEHA91,Activo
262,12ccee311a9c43dabd0e14a13135fb24,Update,TfhPZkByCR1bAtLbHhS0meT0V,Activo
263,8219c05855fa40d8a82a67bbe71555ff,Delete,wWTf2RpfoH18XiMOjS7uHECzu,Activo
264,8b68d3ffa31d410da6875729ca6f83f2,Read,WiTcQSaSLCLBDbr9Ytdq26fkm,Desactivo
265,d197822799cc4a26a6a01614982fccd1,Create,3oPuFv9QpcJryWZ43T5FdJa8H,Activo
266,6df8c74393cd4b11a4dc55fed9199419,Delete,mcgsh20OE6yH3ftrlYt4kt6zB,Activo
267,19c493ee08d641158dd0b7ed4ab8e619,Create,5AW4kxlFkgMHLrnKlkp3rYtLa,Activo
268,e5e4efb41cfe44bba98261347c8b8d43,Update,jhPI2GupV8DCorM8AB0M7hWTW,Desactivo
269,9b7cd615a49243e0bb02eeff02c8adee,Delete,hgvXmDKc9Z7NGTjxMf0wwAOxv,Activo
270,b5ed1b3960044e3382079eb1e29af615,Read,tH1stUROZRuij7CxbowGRPsdX,Desactivo
271,66ded68aa8c144438af702de0241202a,Create,oKHeXNPIYL1RhKwjrtxksKlam,Activo
272,6f0e1f05cb974734a83772990830d5f3,Delete,e07RJLg4e1ssoS9KUXqBRMBkv,Desactivo
273,32d95fc170dd4565b775d7a44dbe6954,Update,rGd0QPdZrDwkghBP8I1KOkHFa,Activo
274,2ff0976e51c54a879aaca5719e5558da,Delete,soKrnRq4n48hQZ1VRs2Ra0kNX,Activo
275,bebc563058834062bef1b840ec7f5846,Read,ZcakfwiRh558yMeLQR44bUxDS,Activo
276,1441307e266c4a1f9815d541ec118ef2,Read,BFk50z8ouMwgqLwISXtcT7YfE,Activo
277,827d3fb4623845a3bcd5b23e438ba6c1,Update,YsruGZkqGjrZqm280lcUtfU2g,Activo
278,5b7f4a7247b244f7a89c5f025ce73331,Update,333kx5ibqA9myHctzSxCaw8Hl,Activo
279,9e07577076304e7a9bc564ca82b0a09a,Create,pAEtUKs7UiBB8oMIgVfqZgPyZ,Desactivo
280,254c66608b184759b08f2be7b1962ef9,Update,QPfExDJx1VtfWzvI46qnBNgmX,Desactivo
281,8d36a8b3b5604b81af1782669d24bbdb,Update,KF7iyaBGWLnPbyxshNyEu9lLy,Activo
282,9e041cc97258414193ac6ec616f34dda,Create,ME3nEOSdGbaa4UqgrQgQO2iZ3,Desactivo
283,9f901647191b4dc3b276152c52d1c548,Read,zpEjeSBlZVgkX9Zbu51oxAmk1,Desactivo
284,a558cf13cbc84bc7814e575251441fb4,Create,ps9sZtAAUgSbFVLHiqNWsFHLb,Activo
285,d47e90df3c7944ffb2f46786a0975ebf,Update,LIvyIisanVq0pcJBiU7T0XQZo,Activo
286,b7f3908be5234756b376932c234b32df,Read,16lcXuI4MF7FGSdZIoaMLDinJ,Activo
287,3dfb314a6162434496b28ad1b9aa0f52,Create,7vqyKD6yBIvHMNU0ViuOKr6Sq,Activo
288,a68a68a0744e451fa9cdc5d8576ec4a9,Delete,fRQCrq6lDCXaAB1S5JpKy8siM,Activo
289,7ad4907a76be41c4973a28e70e7c9c41,Create,JJ7G1cs1YpsJiICd7bCNNfGDg,Activo
290,9fa8eb2525304b7dbb3b0ef82b6aae2c,Create,3AWBwnOkqCxzeHBcXQKgLYoPk,Activo
291,d77fa6860379446aa06f27293c42c1bb,Delete,gK7BUEfaMJNU0wnHIxOvTzBYG,Activo
292,e85ccaf811904f3ea1552bdd92419443,Delete,ZPbtlK9nH60ZukoqzHLO8s8D8,Activo
293,f33f87b69df0428da90aada7e906eb30,Update,G6iV2MowzzjVSqC3x0lnpKolv,Activo
294,4a7e108031ae44cdb9e11bf0cd2d7edc,Create,C8UOzty8GZlKOKfmuLrSY5vHW,Desactivo
295,e6b62174f4d64285a9603c8b3b7a3e12,Create,LFsbkCoqXcH0gpDhbgL9pUcB0,Activo
296,5db9c67cfaac48b096fde4715187bb2e,Update,joyzbxCTXQgNqKQsb3hPlfUPN,Activo
297,4a4aa56a99594b1a86a6d8db10deb1de,Delete,UN37uThFkrFjAFqNyxMsZnFFj,Desactivo
298,b74250b23a944539bb49c2db0ebf219e,Read,THvwpB2rUG9GNSsTJUtHos03g,Activo
299,94a55824ea5349d1bbf37a9a40fe6dd1,Delete,WSogJK5ugGUJtRPi4QEf0Fiu9,Desactivo
300,f48c52e718c74776aed767335c6d44da,Delete,7ayP8phvwENiShelyqrvjopSp,Activo
301,08c6ac2d5d24446c8dd74119435c15b2,Update,jUD9Th2wc387Vbs7IhKaEz13V,Desactivo
302,16d7e37d0b3b498c95d42bc971ae2e12,Delete,C74SbavvhCOjwBH4lg2RXY8AT,Desactivo
303,413361e866534f79b5f470e016500bca,Update,XV36QLsAxwrTvb2VTZBRuBZsz,Activo
304,62c484d105674753a615f53951a692c3,Create,AlMCnYfd3d562lBJtEsVz4aVb,Desactivo
305,15c28e48ee7b45a898a0bb7ec4a3a587,Create,k7plO3VRYg4qXAa8ugRTF83LG,Activo
306,6c6dd29a331047eebdd56ba6fcc061d3,Update,le9mpdnEPBKYJJS99NJk4PXXJ,Activo
307,cab1db90020e4e659086484d9de1d60c,Read,6qMxhdhmEWdzNQC3P22jQtqwT,Desactivo
308,77525b42789645aba292c1d9e47d33bd,Update,uxNaQa3CX8k4L1cfshUwePjIN,Activo
309,03719cbbb8fb4dd4a74b292fa5b5a043,Read,NzcDgHJqm3t7hMGNbkItOhr2x,Activo
310,772af271fb28472b8c5da9299571bd15,Delete,PsABTD9mqcJWxfPzH6w5331pg,Activo
311,fc0d0777006840a185b8a91d1892d0d6,Read,IfR0g8wBSyIvMhJC3ArDv3JSO,Activo
312,59a363c2689b4a1d9339bd6b0664e129,Delete,8zkX8ylTZQg50vifG6nJufje4,Activo
313,a485ed307cd44affb324a514209fad0a,Read,MOqm6aD1Fz82T6LylMIVcCxvg,Activo
314,0340744b343944c0a9b6078535c7ddcf,Create,H1Zk0lDMNd7mMSD0typgaegdA,Desactivo
315,fe0bba9da9794ceb8a952e65e0a6bd4b,Create,PN3Nd4tXJBA1HciTm3T4NYCWZ,Activo
316,eb705aaba8e84e32ad94559f2c67c421,Update,esONQl3Ezbx496midbUYxl1W4,Desactivo
317,a80ebc87aab6489ebe228eb5d384086e,Update,GW7run6ZJJ361nysiXbfEi4qc,Activo
318,fc790ee50f584bea8fdbcd00b6e1f3cf,Update,gSWy8ijDto4Nclyue9ADAFJ4i,Activo
319,49e8da5468264949aa292445688dc959,Delete,Uq7gInCBnTygV5gtbas7MtTgE,Activo
320,97bd0005d2c843f4af3268a0eaa25f73,Update,LEuT9vwgiu9DIv8HUMBRHhmd5,Activo
321,06ba7cc4217848c9a5604a2a24874dd2,Create,EMgMD9d73veVF8KgzqK0zjixi,Activo
322,32ffe76691964bdfb4f4c485d0e5b439,Delete,H9TbXOzQRSy2mRnoiqASpWESR,Activo
323,ed7a1e83acfd41f2a1471fee508646d8,Create,TBnjxEJ2yqWzv9fDw6yAVVDR6,Desactivo
324,348a77f8ff9c46b79a9fd1040acf7d77,Create,LOQhWsTyCdwMlwNMTCP0bnDk5,Activo
325,f92a7e3109ac4002848a405fbd32396f,Delete,sFHKCfSo3KERm55Vorz3XI2zK,Activo
326,e1cc1c54021d4af2b412fb160a9f87d8,Update,i2abak4i8RMIEqoEgyanJzWkv,Desactivo
327,5a27f8dc021345ceb95702e8cfdd8283,Update,wvsTD742ftWLXWtiTrk24PFkH,Activo
328,f20e23409f5a4979921e114948704719,Create,BkMOP1BKpnalLd0DN9Ixej2TK,Activo
329,6dc2ce2d8e7e4dc8a1c4b395081cfd02,Create,vPtZBDcN7Xm3ocGcbtZ2v1LjG,Activo
330,1c32884368694b668638f9c9e8d52672,Read,5ifhj2O15o4ywrnntFWTYKvVG,Desactivo
331,a5a5ddcec90b4bc2b06a1ab3fe6f3db8,Delete,MdZdEQBBUtl4F9mw1DdC576dR,Activo
332,ed169ab565f04ce7864f33dddf8a1fc4,Read,kRtKOit0XmJi6gTIKfCOmrT7M,Activo
333,f34f924494b24146963a875e68138223,Delete,fy0P0MpKO9QV7NCj5aK0xYdEF,Activo
334,baeb770c9bb945fbbf9098ff502110d8,Update,mjPN9dUZEcr8yg49gn1x5Ubbz,Activo
335,44acd1ebadf447b780766b1fedefaddb,Read,OwiAV537qotxV2h4B0eRmG5yC,Activo
336,8f1a0158dbca46a99703d069218a88fc,Read,dSbgWRT63rixt0TFt4wdHSCfB,Activo
337,9365ebed99594020a29625c2580e2782,Update,0uBo7agP5YknD9Po61C4XTMYY,Desactivo
338,70911fda4d90431093a6c07f702c1152,Update,6hCkjausmJyj479mQkRx9x9PK,Activo
339,8baa00f615a14a3e8752b303574f4351,Create,VqY9n6zkWXg95FvmuKbGM3L7K,Activo
340,61d40ed42ff24086bb8b7cffdbea245b,Create,LOMKGHpzV4MwAdkaevQ8j0Gg3,Activo
341,8240080a482e426aa3a46a515388d279,Create,FifoKJie2MA5G95SkNJMGqJnw,Desactivo
342,bbeee0f6a48b486980051c49afcda525,Create,cEtACXKsExK7TSjS27A6AsPbq,Activo
343,41b50569e4a94098bc1730e8313c139d,Read,OfNjJ7E9dMNJNnuFcM5WGaKNg,Activo
344,b5c084b0f36247968fe6125b3f05044c,Update,AYCLpm3LZ52yGGL0Eo6UniqVn,Activo
345,56532de99fc94782b666f2482b95ade7,Delete,L0DBn6N0CuR5GRlaWhmPfE4AM,Activo
346,5476af527676488cbd0247cb4e2c47dd,Update,f9vRoHhVKnBBmmpkJNIfPZ1DY,Activo
347,3c8a0c3b2be846c9b593199629c87292,Read,nAL0e4J76C3rFcNPyzeJJ597M,Activo
348,e16dfae3953e4427a5eb2f6a1630cb40,Delete,DM95UHMBdoJSdL0WXCYV1Riun,Activo
349,0964ecd797eb4da181e0e0f51e763702,Read,DeHRUL1RiLPnJYYbwoqk30WBD,Activo
350,e0ae19bf22dd45c1bb40e5ccaff1e9cf,Delete,Km4bBFRVSnv3sRlDokpyis3na,Activo
351,23f09fae139a49c99e4ba907421237a5,Update,UIxTERxUJ1QlpGFUrpuyHbGCg,Desactivo
352,517c5b96f8884a68894c07b5fc6c3945,Read,thqP2pALosg7KKjNd8O2gdcpb,Activo
353,1f0ab663da814bf5a4b4f6a4e2b48842,Delete,CJY6HEhxHa8rmR7wAINRRzBeB,Activo
354,e77f7c1a1e724d4192c09c67a29b2ea9,Update,adYJlYUx52cUc7XsQddIlDyTG,Activo
355,75a847a501e34ed8838057877863265a,Create,UEPvjIrCrnuLra2bJDWGUxvXQ,Desactivo
356,12b3a11e5caa490980394d78a0985887,Update,r6mPcAoPA9vxWPuRez8uKSUWs,Desactivo
357,92d75cae51f64a1f9c389e9b753c94a2,Read,Im8PQgxMECQg3ZtDNlytSOo6d,Activo
358,fc1098dfb6b7474186afcd4d9d35306d,Read,u9bK6oV8ALOQrdRdVfyDBxLgW,Activo
359,12de179ba6334b97abc36e82419618e2,Delete,6NVjOZ2WHaF1NtW2R2uI76cFl,Activo
360,1857933464c64a8e878690ac82fe0c73,Update,0zDA7lM3qczTthdJ5YKHfRq94,Desactivo
361,3d0cb6d95d49461d85e4b92ab5fb12c6,Update,pO9gHV9hMqixBuw7KkGjiHTd2,Activo
362,39d1ea54c8ef4e9fab0cc69859ef3f5c,Read,XwPTEge5xFHbpDwLUl0YplPND,Activo
363,a3f8f9fc5f574c71aacb18f8a386679b,Update,Ac0CIPPVuAlR2D6f3iEwcQk2k,Activo
364,1a8d664e25884d569937704657049a87,Update,OHTmgNdd5IvivdruwWT9G2aoj,Desactivo
365,594e5c84d3ba46e5820e76f98390fef6,Delete,X3WM2wWwr8z3pOqjyEO4BnJ2H,Desactivo
366,d7941439cbeb489f85456f950d361e88,Create,BJqLXxeH9yIuFmblZHxsf4m5K,Desactivo
367,f54acf3afe5a4b089a4f8ea3e8c3ebac,Delete,SMnvtxISA1ZyTOwSoL5OeR0Mv,Activo
368,706904d06f4241029ae07190fed32720,Update,Bt16uJkT0IEevug5QXuMufYux,Desactivo
369,ea9bc90b48364931896cf118bb508d56,Create,EGyBLLnTijPuVXIHhiRJwMepx,Desactivo
370,66009e3940b74d3ab4c1b1a39eccac76,Delete,pmdvCKPe0CDlp6cu2lOtrIzJy,Activo
371,0cf306e9004f49feb0b8f85f10c31afd,Create,CU5AJQYGtmATG4fdWHWbri1CP,Activo
372,aec608a48d064db1aa3b6745e0f05375,Update,AuBOB2GVNONjGPyloAakQPT5N,Desactivo
373,ac992f49aadf4bff8964beb04c863c89,Create,JNfwAtDURbPHGJtlHHpQsOw4D,Desactivo
374,5e3df3d5ce13470e8663389d143c9f77,Create,vXrzf2QTbh4pW9rggMFVC30dT,Activo
375,5c0caaf4b7a647d8a211a19a4da06642,Delete,T3R5NSQY6DlbsKKVFlYT9QxnG,Activo
376,7a1b4a3762cb483c9fab0082be17b7f1,Delete,7NmgjTfpgOVEcaqTqR3ulfYL1,Activo
377,2572493f4bb24e958a6b0e4894a64271,Read,063Fk5YiC9UKN17jK02h4feIm,Activo
378,9dcef723ad55490eabfdfdf23bf38d36,Create,wUUL9jRSxlVejohdCKpTaQ2Fv,Desactivo
379,e49ebbae1f324e5582e171ec7d0b87a5,Delete,nSXPUv65vHhmT4AktDcnSGP71,Activo
380,f569cb80f23044a88b4b3935ab57a774,Create,sGTb9IUqPfOSr4Hc4MisC2fAH,Desactivo
381,9b28865dc380482ba047b43262a2a6c8,Delete,sYwZBM7PW8fpeTuXBfjlPmYKD,Desactivo
382,2fd834a606cd4e85b9781a4cd04938f7,Create,eWSTCy9fVh5HQSbGhdOChiXHk,Activo
383,5859100ed289435da57ae1d9ef8084e1,Update,7jm8Mel78mqgTF5UZOuGkl64r,Activo
384,7aec2cba17464880bfbd178c97272b86,Delete,QypfXxLe1jqR9bdawWImsNZLl,Activo
385,efc65240a5db4971886cf4f0becad0ef,Delete,wESDm1xTkIeeWk2WKY3Qy2EY5,Desactivo
386,76ed77640ed648cbb0272805d98bb7c1,Read,NACsRXI4AuJnPkhU5kHJNSNTo,Desactivo
387,59c7383022124fa79f73305ffe7252c0,Delete,9IWgjEt3Jlg10dKd1CDsXOJYs,Activo
388,bde7f7d4d2e8488ba901fa0d7a8f6ca5,Delete,jI3z7cl3HAnAN3cVPGgS8elXh,Desactivo
389,90945e984c4a46d6b8ace9693790e094,Read,Af350AscGNtIXwDiURSF8k4yR,Activo
390,a6f3c8332a054c50a5ff84f53afa5b5a,Delete,G0fwairNpOV69CWFJFgkjOQzr,Desactivo
391,4cb7ec4b3e754d3bad28ac6dbddcb37a,Read,cyHvSVjHQY6sAn4lAkeqLPTjk,Desactivo
392,49025333a5b94302b8cb24c85dcb16bf,Update,zC0gquR7DpoIyvqPWAIDEoTnJ,Activo
393,bff058f128bb4ca784534fbe46ca3a9e,Delete,xyWiyo9xa9KD42VVFZeGeenbB,Activo
394,b5ebd64ae42f4d70b2b427d27041f60e,Delete,KOVObb8UzAsgPcWQOdwukQFOL,Activo
395,2907cd6b9b8c45d498d816fc3a00d508,Update,MmxDsdjcqnuM4MXDFJ8c8W8FG,Activo
396,01fec1816edb449ca368384dc1aabb8f,Update,cQe4wCywTrC0EHUDO2VZa8Vkn,Activo
397,b907204928c2452e966c0450084a28d2,Create,VDM4IpaSXpmuC5MImr42hqbTI,Desactivo
398,41e829559f164a048dab406741717f48,Read,XLOaL4Pwm3AB7JnZE5aK2LRIT,Activo
399,d957224af4b642d7bc677509d3c7e88e,Create,C7rUMlNji3ip2AZqLczvL5kIP,Desactivo
400,f78ffcac4ef242c09cf17112a9337d3c,Create,FONTO3c53nCn3dT9LAbWsrT2s,Activo
401,6bc964d965674be4a40a34e65dea8ae4,Delete,TQ78ITwGB6XmHNfTl12tS67Of,Desactivo
402,f648b633d67147ea90caa849d00834ee,Update,4zh6v6OlojUnWyxVP4YzqDlq3,Activo
403,4325e571aed64910b11872a8bdf33f65,Create,Dllpe7Al6yA77lMu81hsmom1O,Activo
404,f9bf4e8f531249f59e00dbf4d768d25e,Create,yNSYO2osqB3kaBolQKVM96sYm,Activo
405,cafbf92498284a61bd96150587f3184e,Delete,ncQnL2jDLW8iGITrFJIvmvufW,Activo
406,56b67600463e49888c1ee86db0d555a4,Read,39xUrs1kYrJak4MuD1ghMJXJ4,Activo
407,027dc1b2834044689a5454ea2c6e8178,Create,Qtmvfvy4kUViZnz3Shy16iJyp,Activo
408,9828e394fa9e4b41877095113b80dad4,Read,jdrhneuwQ9nulYKDBxnfkxYYA,Desactivo
409,0bb60ddc30494a0fb082b88ead6f3349,Read,7DKMxV6mBgjxmyz5SYIseJsrv,Activo
410,11ab8c7869b44d2dadffcb5839188cc8,Delete,kTmqV49KbvfcVG65OUVwSld4p,Desactivo
411,04bfe0f314aa4f9c8cab4989714cd90a,Read,O9qTh4v9Jl0MVWuebKOj8EF6T,Activo
412,b7b85b7c658548daad1bed38553d69d1,Update,zXMruV2Tb4pylS16kq946hkss,Activo
413,d4662439a7254453932180ab1d15c96a,Update,WnUuXzEw0WgyqpiKilVC0ycR6,Activo
414,a43432f449564db9980d8f2a1e44ff9a,Create,QpVqQqBuU2PvhCy4kbVleOZ9I,Activo
415,c028c9360544426b93b593f9d15d71a9,Read,NEItiXo6vOXcSkVJdikLzDFEg,Activo
416,db65777c223b45528f00c15e19792d28,Create,p87R6XoVqx7qj0sDKoS24kxeH,Activo
417,dc3343c429a64643b53f7aea5f13c694,Create,MRRT4VkCkXaoGd1YK3W0xA0OQ,Desactivo
418,75f68305933743e38460359d0e613966,Delete,i9JRaStTDpsgqLYsNYM4reNm9,Desactivo
419,2afdea564ec0423c99c53c0e64570c61,Delete,Gw8mBIjpRy5HJWy4CJQMRFiS6,Activo
420,1877666d2e9a4967ac1e56becf2dd302,Delete,x4OIF7HInHn1Ja1Ans73SOzhW,Activo
421,83b144f8b4e74d95938aadcf9815de49,Update,PtkftrDUpPCEQAtHfE1ZclbWL,Activo
422,9532354a3c1747a0b84074717e2c14ce,Create,x2Ldmvsc0lHSJjDltxQS5XRnu,Desactivo
423,fe4d8ec4123a4c25afcc05d805e92b1b,Delete,1uOrGZt1lvZiTAwD6E5Hf6c6o,Activo
424,6e24f170ba714d06a7cef6f24fbc8f6b,Create,WqWl4BGiuoGCh5M7yZMUIjWKL,Activo
425,92ab39a0ce7240f18a79c799038b66d4,Create,ycPEKUWSfPzb2iwJn0hT6XQsz,Desactivo
426,fc2048e28d2146fa8fbc17ae52c0f6fb,Read,PK2IH6coXVkF5aDvqcmQgfEiU,Desactivo
427,34e88623c92a491e8c8024899a3a1339,Read,ml1peWQPWwFlvkyklqrxfrcFB,Activo
428,77ef792324d24e61b3e892cb7732adf8,Create,ozI9rZV9MEx01v8AUJSG14hk7,Desactivo
429,4b5d93d46dd64b39a1b4eee05e6c1dfb,Update,TNhM8q4f80y7WHrCCzxATK5LK,Activo
430,d21c6381c4794a6d806651e3a1f90ee3,Update,Mz2K1XTgePH0vJ93Bj2Lv2740,Activo
431,832c24ebb7204e1e871a6234273a8736,Update,F6a75aIvByFArsvVxdnlh6R1G,Activo
432,bcd7253177ea4dafbf7c243af2f8db48,Update,3wvH4HTomzZHEyv9UEkreyBHc,Activo
433,136d94ebc27e4a358fd9a6ff57399a46,Update,jZeCFDiZzlziginid5C5M92WC,Activo
434,f8e28d6521c64f598ee82e5c3400a958,Create,MJQInt6DTntBxvVvFzqrjbg50,Activo
435,f936f07d5f1b4120a77f016ecfff1583,Update,vz9dAAG72XY3fN0LPQF2YDFeG,Desactivo
436,88928d357bea4127827ec4e0f9ec201e,Read,s2NeLnFVD2FnnCH346WKvlwU7,Activo
437,a4602399ddc24e3796b3ef9d3b3a0b1b,Delete,xPZHH7TN5s9kMw2QNjdkUUMKE,Activo
438,877227325b424ec3b95adac2336dc2b3,Create,zU20P2cLKohzSVjJRh9QljWTB,Desactivo
439,a0d095fdae2f4fd0ad41bf5faeda7368,Create,bpnO6KSvsunZ98HC8Mee17Rzu,Activo
440,26ae729d4b3648d49a36562fc026d3f6,Update,Ha79b6mbVPRmnVW86Slenaend,Activo
441,2f43fe13c3e74c7ba3970d4b89a9267d,Delete,NPkyk7dyUuii8T2gIu0FP1tpk,Activo
442,37dfa74106654d3f97c6baf9f3824877,Delete,vxqDzC4jBMNU9WBqvEW9bCanw,Desactivo
443,80f8c766cb93434bb65c5d31ef4c9535,Update,6D4ZWEiC0pWXDsA9AGBNStuK4,Activo
444,7d41018d16de480c92a8cfbafe4e0dc0,Delete,8xm61eJfbf92Z7XwPcEfAuKiX,Desactivo
445,fa8e632158af412e8e8cebda8caea961,Create,1lKoD1V66RFCYYLiJeyG7aUY5,Desactivo
446,b45d816128a34192bf44df0718011d8f,Create,1lShMN2Ev2rmhbLBV0SRjqsjP,Activo
447,22219f601d804bc69924fd37ee4acff2,Update,9C3MT8aiiCgbG65PPSjxA8pkj,Activo
448,ccd0e53d04cd458a9204adede21c5ab9,Read,WizaDJhMYeIEfVF5OMF4kljoa,Desactivo
449,b73d2c8075c84d10ba4288f610f5837e,Update,trZJzOxihWOHxIt5co4lDwJSs,Activo
450,ee65baa41a1c4943b768076e7a19e6d1,Create,yU8fvzyOkM7WsbYO3CPQ2Q6YZ,Activo
451,e5babc7291cb48b0a35d926b26212778,Delete,IzoonP2yddhPCTd11gzf8QfzM,Activo
452,12532b512297447ebfa620a53bb0c22e,Read,OQobs5zybkS9eJ2X3NlrOfDlM,Activo
453,55d3d2d611744d7f921b3cbdc69ee175,Delete,BfLV62jInqhr0ezhEDobTesHd,Activo
454,1cafbecd70a247d2be8e2d3d7b986d42,Create,erXtIwP8XXc7gJDb49LiVUl2Z,Activo
455,5b666be9ef5f4a0b9a6ce44b3a1ffccd,Update,nXmxLBKji9Oq5YMniSHb2yKS3,Activo
456,4413f45dfbcf4580ab23886da84fe099,Read,cJl8onOL3Q0SPALDfHgKjsPsM,Activo
457,ec191c9d9f204d459c54a733e23213b3,Read,9RNCcVDYWnt9doYHVCAnzhuNH,Activo
458,1f245236bcaf468b9d3216b8753cc255,Update,OYpdTJ0pEo7xeoZ1miLWCh4pG,Desactivo
459,ffe556c846224a929ade915cd634daf2,Update,c1CV8nxgDe1Xy7NoxCGNiyVBt,Desactivo
460,6d135134e92a43be89575bd18714e087,Read,QQGXyc5dhQ5M6tBnuYtzDiUxg,Activo
461,a449d5b7788a4846a17eb7e23e558afe,Create,TRGHcWNZDz3YhhkfRPVOKbq20,Activo
462,cee0ac9c1788418cba08be49bb57fca5,Read,hmCaMfnN1DQl8sAHc3QQbf0XR,Activo
463,b3e096a465454fe3b629204b9778b63e,Create,ZjZIvO7v75BVioaHXbweKOg73,Desactivo
464,68833850c10747d28b4d0c9a560d1ea6,Create,jKPcOhXGVCHESov3NTCELQ11K,Activo
465,48e7465d12854a66ad892e113353e71b,Create,f1fcPTlWfd2Z4dJrOEbjRMl07,Activo
466,5dc5d05ef50f4088bf1616908f2e84bd,Read,7bzU04NlGSZDYDGOzgbuIiwaO,Activo
467,ebb203cbc4814b41b58bbf2087f50d0e,Read,yRfljRRLAowJWWXvEbfhPHAAu,Activo
468,6d594bb54489469e80a0501eb03fa033,Update,lvme7U13BNSYueh1Y00t9uTOD,Activo
469,38afc84a3ba44d33b795ea67ac0bb549,Create,EdGNMgb7D1Ty1YL8CCYKjUBH1,Desactivo
470,531215855b544e82a4321c8453362f07,Update,FhT8PNB6VRFjRyg59D1H2aHE1,Desactivo
471,9b63bacfd8234069ba6872fb53774249,Create,M4iqoYgL9JoaTN6uO2MGcXCRR,Activo
472,d1057daa439f49738db31fcf36b478bb,Update,cRk9LKCGJWqWoxjZVVZEtV2CI,Activo
473,9eb8fdaa6e184f44934aa127fd6e50d7,Create,VQIUMdsemso9gBvn5IOPgV4MG,Activo
474,f11e86a83b4e47988488438d3a845680,Read,xP1uj8JQ3WXE5Xzs8fpd9wuQY,Activo
475,8e668c7e8f154582940efab9e15a8260,Read,ERehZJMLqsGCPPRT2lVkyH4S0,Activo
476,18a15ea41eb64bb5b5803db6f05df58e,Read,sy3J4DVRUleJbAlbHg8Urt9hZ,Desactivo
477,8a959e49188e4f76bf0779386bdf05ea,Delete,rcd3wIJROd9msELtJlIJyLcOQ,Activo
478,156e6f187aee4f5a8fdd8e70bf492428,Update,OpE2zQKoK7n6bY8msC02xuW1a,Activo
479,84c0a1aad8d3417fba8686da5d517044,Read,yatTi2yd2XlnqzjPNPBos6lNB,Activo
480,a9be32d4a3e840a9a5ec73cdda6b4299,Create,YKnhAgvdL85TqYyJF2igK3MKF,Desactivo
481,7e5847a3c50146519deee6a25b7d6799,Read,6UsHMkf2F6t07HHAYTCrPabCA,Desactivo
482,9ee90425ff2147a6a0748df073c9c9cc,Delete,IYJZUkWooVd9bnjhOJkU683R9,Activo
483,3b5a3e0d55fa49cc8b62c731715b60e8,Read,yt1WXv6o2HTRLLtxqaUPCu05O,Activo
484,8ba5505bb4254afc8f1f2aab7c5e2676,Delete,RNWEzlXDNgI91CVrvnEyGMTKI,Activo
485,7a5b7213d2d74c17ae0c45f12b057070,Delete,2CS0yNcyhTGJ0rZJvE2GEtCP7,Activo
486,b13c9cef134b47a69e14f39f73bed63f,Read,qJm26wBgRSHoEMw3Ja80HGI8I,Activo
487,ce04dc60bc064b369c9048e4464e83ff,Update,0jOpaq6PiHtOQhwGAKjkyxBzJ,Desactivo
488,d955e1c1e14c44109eb0c7ded0aa968d,Create,0ya4aWlSpo8tqRoM26l54ENBh,Desactivo
489,d215f802447c432796100b6ff6165a6b,Read,HUaMDC06hTUZfok82rKDB2hC9,Activo
490,8d7d5e2639cc4b489760de0628e020c4,Read,lugus720ELrDmdBBb4DWe9aAl,Activo
491,20dc0522f8cd49388deeb8333cd2921e,Delete,cvGcdFVh5l7WeDHbVe8mV1VC3,Activo
492,99ec6e1474814d6383c85a55977c09e6,Update,8iyIplUNLY7Ha7mCqydhqrDe5,Activo
